sentence,source,title,sentence_length,Kincaid,ARI,Coleman-Liau,FleschReadingEase,GunningFogIndex,LIX,SMOGIndex,RIX,DaleChallIndex,tobeverb,auxverb,conjunction,pronoun,preposition,nominalization,interrogative,article,subordination
"Automatisering, big data en algoritmes kunnen grote invloed hebben op vrouwen in banen.",AbstractiveSummEP,TheImpactofAIOnJobsAndSexualDiscrimination,15,13.98769230769231,11.518461538461537,14.940876230769234,17.93230769230771,8.276923076923078,43.769230769230774,8.477225575051662,4.0,17.64206923076923,0,2,0,0,0,1,0,0,0
"De zorgen over vervanging van banen, geautomatiseerde aanname systemen, privacy informatie die openbaar wordt, slecht geselecteerde trainingsdata, problemen met algoritme ontwerp en problemen door data ongelijkheid zullen allemaal seksuele discriminatie veroorzaken of beÃ¯nvloeden.",AbstractiveSummEP,TheImpactofAIOnJobsAndSexualDiscrimination,38,26.47588235294118,29.37117647058824,25.525559647058827,-34.1985294117647,31.247058823529414,89.88235294117646,24.213203435596427,19.0,18.790841176470586,0,2,0,0,0,1,0,1,0
"Bedrijven en overheden moeten actie ondernemen om veranderingen door AI tegemoet te treden om sociale orde, rechtvaardigheid en gelijkheid te waarborgen.",AbstractiveSummEP,TheImpactofAIOnJobsAndSexualDiscrimination,23,16.761904761904763,18.451428571428572,19.469348428571436,12.291428571428611,21.733333333333334,63.857142857142854,17.491376746189438,9.0,19.71619523809524,0,1,0,0,0,1,0,0,0
"Automatisering heeft een hoog potentieel om veel banen te vervangen, vooral die technologieÃ«n die herhalend zijn en weinig menselijke interactie hebben.",AbstractiveSummEP,TheImpactofAIOnJobsAndSexualDiscrimination,25,17.66272727272727,17.40181818181818,17.598893727272724,7.614090909090933,19.709090909090907,53.81818181818181,16.41640786499874,7.0,19.082245454545458,1,2,0,0,0,1,0,0,0
De kosten om te automatiseren zouden ook een van de overwegingen zijn.,AbstractiveSummEP,TheImpactofAIOnJobsAndSexualDiscrimination,13,8.756666666666668,7.334999999999997,10.152869166666669,53.65500000000001,11.466666666666667,28.666666666666668,10.745966692414834,2.0,20.021700000000003,1,1,0,0,0,0,0,1,0
"Dus de meerderheid van de werknemers die voorspelbare taken en activiteiten uitvoeren, zou een hoge vervangingsgraad hebben.",AbstractiveSummEP,TheImpactofAIOnJobsAndSexualDiscrimination,19,13.251764705882355,16.438235294117646,19.121368117647066,30.332941176470623,20.917647058823533,52.294117647058826,16.41640786499874,6.0,18.41205294117647,0,2,1,0,0,1,0,0,0
Hoe gaat dit dan gerelateerd worden aan genderdiscriminatie?,AbstractiveSummEP,TheImpactofAIOnJobsAndSexualDiscrimination,9,14.080000000000002,13.184999999999995,18.719817499999998,8.365000000000014,13.200000000000001,33.0,10.745966692414834,2.0,17.84955,0,1,0,0,0,1,1,0,0
"Hoewel er een grotere kans is dat vrouwenbanen gedeeltelijk geautomatiseerd worden dan dat ze volledig vervangen worden, voorspelt McKinsey dat tussen de 40 miljoen en 160 miljoen vrouwen tegen 2030 een overstap naar andere beroepen en vaardigheden nodig hebben om werk te behouden[3].",AbstractiveSummEP,TheImpactofAIOnJobsAndSexualDiscrimination,46,21.68363636363637,26.15386363636363,15.465039386363639,17.970454545454572,25.78181818181818,78.0909090909091,19.431676725154983,15.0,21.25003636363637,1,3,0,0,0,0,0,0,1
Dit aantal benadrukt ook de noodzaak van hoger onderwijs en andere vaardigheden voor succes.,AbstractiveSummEP,TheImpactofAIOnJobsAndSexualDiscrimination,15,10.941428571428574,11.811428571428571,14.844988714285716,41.55357142857145,14.171428571428573,42.57142857142857,12.486832980505138,4.0,20.1209,0,0,0,0,0,0,0,0,0
"Momenteel is het aandeel vrouwen dat werkt 7 tot 24 procent, tegenover 8 tot 28 procent voor mannen.",AbstractiveSummEP,TheImpactofAIOnJobsAndSexualDiscrimination,20,8.474444444444444,8.765,9.014787722222227,66.36500000000002,11.644444444444446,51.333333333333336,10.745966692414834,6.0,19.442077777777776,1,0,0,0,0,0,0,0,0
"Als vrouwen gebruik maken van overstapmogelijkheden, kunnen ze hun huidige aandeel in de werkgelegenheid behouden.",AbstractiveSummEP,TheImpactofAIOnJobsAndSexualDiscrimination,17,15.433333333333337,16.842,20.64173720000001,11.13000000000002,16.666666666666668,61.666666666666664,13.954451150103322,7.0,19.117833333333333,0,1,0,0,0,1,0,0,1
"Als ze dat niet kunnen, kan de ongelijkheid tussen mannen en vrouwen op de werkvloer erger worden.",AbstractiveSummEP,TheImpactofAIOnJobsAndSexualDiscrimination,19,7.004705882352944,9.23470588235294,10.128654823529416,75.12117647058825,9.15294117647059,34.64705882352941,8.477225575051662,3.0,20.2697,0,3,0,0,0,1,0,0,1
"Als ze de noodzakelijke overgang niet kunnen maken, zullen veel vrouwen een toenemende loonkloof ten opzichte van mannen ervaren.",AbstractiveSummEP,TheImpactofAIOnJobsAndSexualDiscrimination,21,12.314736842105265,15.090526315789468,16.37374752631579,40.613157894736844,16.02105263157895,55.8421052631579,13.954451150103322,7.0,19.53784736842105,0,2,0,0,0,1,0,0,1
Door de automatisering zal het STEM-veld meer mogelijkheden bieden voor toekomstige werkgelegenheid.,AbstractiveSummEP,TheImpactofAIOnJobsAndSexualDiscrimination,13,15.64,19.11,24.852496666666674,4.305000000000014,18.133333333333333,53.666666666666664,13.954451150103322,5.0,18.705866666666665,0,1,0,0,1,1,0,0,0
"In 2019 bleek echter dat vrouwen slechts 27% van de werknemers in STEM-gekwalificeerde industrieÃ«n uitmaakten, laat staan dat ze gemiddeld 19% minder verdienden dan mannen[4].",AbstractiveSummEP,TheImpactofAIOnJobsAndSexualDiscrimination,30,11.547407407407409,17.364444444444445,14.680348407407408,60.363333333333344,18.20740740740741,56.62962962962963,15.24744871391589,8.0,19.59607037037037,0,0,0,0,1,0,0,0,0
"Bovendien zijn 78% van de AI-professionals mannen, waardoor algoritmes worden gemaakt met mannen gedomineerde ervaringen.",AbstractiveSummEP,TheImpactofAIOnJobsAndSexualDiscrimination,17,16.220000000000006,18.726,22.993677600000005,5.4900000000000055,14.0,61.666666666666664,12.486832980505138,7.0,19.117833333333333,1,1,0,0,0,0,0,0,0
Geslachtsdiscriminatie kan vrouwelijke werkgevers of cv's sterk benadelen.,AbstractiveSummEP,TheImpactofAIOnJobsAndSexualDiscrimination,9,14.142222222222227,17.086666666666666,23.377311000000006,9.700000000000008,16.933333333333334,53.44444444444444,12.486832980505138,4.0,18.118455555555556,0,1,0,0,0,1,0,0,0
"Hoewel robotisering en automatisering in de arbeidsmarkt beide geslachten zullen beÃ¯nvloeden, is het waarschijnlijk dat vooroordelen een rol spelen en vrouwen disproportioneel beÃ¯nvloeden.",AbstractiveSummEP,TheImpactofAIOnJobsAndSexualDiscrimination,25,19.176000000000005,21.967599999999997,21.587527360000003,2.1080000000000076,21.200000000000003,65.0,17.491376746189438,10.0,19.4033,1,1,0,0,0,1,0,0,1
"Vrouwen die oververtegenwoordigd zijn in bepaalde sectoren met hoog risico op automatisering, kunnen ook te maken krijgen met gebrek aan mobiliteit en flexibiliteit.",AbstractiveSummEP,TheImpactofAIOnJobsAndSexualDiscrimination,25,19.032173913043476,18.944347826086954,18.95883560869565,-0.423043478260837,19.63478260869565,57.78260869565217,16.41640786499874,8.0,17.82121304347826,1,1,0,0,0,1,0,0,0
Dit kan bedrijven ertoe aanzetten vrouwen te ontslaan of hun onderhandelingspositie te verminderen.,AbstractiveSummEP,TheImpactofAIOnJobsAndSexualDiscrimination,14,14.895384615384618,16.228461538461538,20.82072723076923,11.424615384615402,17.50769230769231,59.15384615384615,13.954451150103322,6.0,18.856684615384616,0,1,0,0,0,1,0,0,0
De risico's van automatisering zijn reÃ«el.,AbstractiveSummEP,TheImpactofAIOnJobsAndSexualDiscrimination,9,6.705000000000002,3.1762499999999996,6.225134125000004,61.240000000000016,13.200000000000001,20.5,10.745966692414834,1.0,19.823300000000003,1,0,0,0,0,1,0,1,0
Het Equal Employment Opportunity Commission van de VS onderzoekt ten minste twee gevallen waarbij algoritmes discriminatie kunnen veroorzaken ten opzichte van bepaalde groepen sollicitanten[6].,AbstractiveSummEP,TheImpactofAIOnJobsAndSexualDiscrimination,26,18.232000000000003,22.5328,22.293109480000005,8.876000000000008,19.6,77.0,16.41640786499874,13.0,18.771700000000003,0,1,0,1,0,1,0,1,0
"Om seksuele discriminatie te voorkomen, moet het onderwijssysteem vanaf het begin veranderen om discriminatie te stoppen, meer kansen en ondersteuning te bieden aan STEM-velden en toekomstige baanvervangingen veroorzaakt door automatisering.",AbstractiveSummEP,TheImpactofAIOnJobsAndSexualDiscrimination,33,22.070000000000004,26.383000000000003,24.1759153,-9.734999999999992,25.333333333333332,73.33333333333334,20.320508075688775,13.0,19.861833333333337,0,1,0,0,1,1,0,0,0
"Big data-analyse en algoritme zouden ook invloed hebben op discriminatie in beroepen, het kan de traditionele aannameprocedure omkeren.",AbstractiveSummEP,TheImpactofAIOnJobsAndSexualDiscrimination,20,18.963333333333335,17.92333333333334,20.447831333333333,-8.834999999999997,22.75555555555556,62.44444444444444,17.491376746189438,8.0,18.564855555555553,0,3,0,0,0,1,0,0,0
Aangezien de aanvraag is gebaseerd op de verzameling van grote gegevens.,AbstractiveSummEP,TheImpactofAIOnJobsAndSexualDiscrimination,12,9.081818181818182,10.189090909090911,14.11588972727273,49.542727272727284,15.309090909090907,56.45454545454545,12.486832980505138,5.0,18.536645454545457,1,0,0,0,0,1,0,0,1
"Als een AI-toepassing is getraind op vooringenomen gegevens, zullen de algoritmes waarschijnlijk vooringenomen zijn.",AbstractiveSummEP,TheImpactofAIOnJobsAndSexualDiscrimination,16,15.99857142857143,19.549285714285716,24.50474392857143,5.296428571428587,19.885714285714286,64.0,15.24744871391589,7.0,18.99304285714286,2,1,0,0,0,1,0,0,1
"Goede cijfers, school of vaardigheden zouden niet de enige meting zijn.",AbstractiveSummEP,TheImpactofAIOnJobsAndSexualDiscrimination,13,8.009090909090911,9.332727272727272,13.046825909090916,57.23363636363637,8.036363636363637,29.181818181818183,8.477225575051662,2.0,17.10119090909091,1,1,0,0,0,1,0,0,0
"Bij het verzamelen van meer soorten gegevens, de metadata van de sociale media-inhoud, familieleden, alles wat op afstand relevant is, zou allemaal een dubbelzijdige zwaard zijn.",AbstractiveSummEP,TheImpactofAIOnJobsAndSexualDiscrimination,31,18.150000000000002,18.380769230769232,16.53114476923077,11.245000000000022,22.707692307692312,68.3076923076923,18.491933384829668,11.0,20.108792307692312,2,1,0,0,1,0,0,0,0
"Alle informatie online kan worden gebruikt om individuen te identificeren, maar de privacywetgeving was niet ontworpen om te overwegen welke persoonlijke informatie moet worden beschermd en hoe dit te doen.",AbstractiveSummEP,TheImpactofAIOnJobsAndSexualDiscrimination,32,18.136666666666667,21.044999999999995,17.512084166666668,18.465000000000025,22.66666666666667,63.333333333333336,18.491933384829668,10.0,19.861833333333337,1,4,0,0,0,1,0,0,0
"Het rekruteringshulpmiddel dat Amazon sinds 2014 heeft ontwikkeld, kan een voorbeeld zijn.",AbstractiveSummEP,TheImpactofAIOnJobsAndSexualDiscrimination,14,9.740000000000002,14.792499999999997,19.462633250000003,46.605000000000025,11.466666666666667,37.0,10.745966692414834,3.0,20.021700000000003,1,2,0,1,0,0,0,1,0
Het programma zou worden gebruikt om cv's van kandidaten te beoordelen om de mensen te zoeken die het beste zijn in vaardigheden.,AbstractiveSummEP,TheImpactofAIOnJobsAndSexualDiscrimination,23,10.310434782608699,11.77695652173913,10.01123626086957,62.10739130434784,16.156521739130437,44.73913043478261,13.954451150103322,5.0,19.19425652173913,1,2,0,1,0,0,0,1,0
"Hoewel de bedoeling was om een genderneutem systeem te creÃ«ren, resulteerde het in een overwegend mannelijk gedomineerd systeem.",AbstractiveSummEP,TheImpactofAIOnJobsAndSexualDiscrimination,22,13.556842105263158,15.090526315789468,16.37374752631579,31.70789473684212,20.231578947368423,61.10526315789474,16.41640786499874,8.0,18.706794736842106,1,0,0,0,0,1,0,0,1
"De reden hiervoor is dat Amazons systeem automatisch de cv's die het woord ""vrouwen"" in hun aanvragen hadden, degradeerde.",AbstractiveSummEP,TheImpactofAIOnJobsAndSexualDiscrimination,23,9.32,11.884499999999996,11.825094450000005,63.86500000000002,14.0,55.0,12.486832980505138,7.0,18.050000000000004,1,1,0,0,0,0,0,1,0
"Het bedrijf ontbond het team en kondigde aan dat het gereedschap ""nooit door Amazon recruiters is gebruikt om kandidaten te evalueren"".",AbstractiveSummEP,TheImpactofAIOnJobsAndSexualDiscrimination,24,12.828571428571426,14.189999999999998,14.14948323809524,40.4914285714286,16.019047619047623,59.095238095238095,13.954451150103322,8.0,18.212385714285716,1,0,0,1,0,0,0,1,0
Toch is het moeilijk hun woorden te autoriseren en te vrezen voor de mogelijkheid dat bedrijven deze gediscrimineerde gegevens gebruiken bij het rekruteren en aannemen.,AbstractiveSummEP,TheImpactofAIOnJobsAndSexualDiscrimination,26,16.816,18.011199999999995,16.648452520000006,19.028000000000024,24.400000000000002,65.0,19.431676725154983,10.0,20.0349,1,0,0,0,0,1,0,0,0
"Dit zou geen uitzondering zijn, andere bedrijven zouden hetzelfde probleem tegenkomen bij het gebruik van AI-automatisering.",AbstractiveSummEP,TheImpactofAIOnJobsAndSexualDiscrimination,18,15.725000000000005,18.068125000000002,21.67149456250001,10.820000000000032,13.9,59.75,12.486832980505138,7.0,20.220100000000002,1,2,0,0,0,1,0,0,0
"Ondanks deze zorgen, duwen meer bedrijven nog steeds hard om meer delen van rekrutering en aanneming te automatiseren.",AbstractiveSummEP,TheImpactofAIOnJobsAndSexualDiscrimination,20,12.407777777777778,13.475000000000001,14.89463872222223,38.165000000000035,16.08888888888889,45.77777777777778,13.954451150103322,5.0,19.442077777777776,0,0,0,0,1,1,0,0,1
Het bedrijf moet actief het systeem monitoren,AbstractiveSummEP,TheImpactofAIOnJobsAndSexualDiscrimination,7,9.054285714285715,8.311428571428571,12.731611571428573,42.61571428571431,8.514285714285714,49.857142857142854,8.477225575051662,3.0,19.773699999999998,0,1,0,1,0,0,0,1,0
om te voorkomen dat er iets dergelijks gebeurt.,AbstractiveSummEP,TheImpactofAIOnJobsAndSexualDiscrimination,9,5.230000000000004,5.53125,9.165059625000005,71.81500000000001,13.200000000000001,45.5,10.745966692414834,3.0,19.823300000000003,0,0,0,0,1,0,0,0,1
"AI werkt meestal efficiÃ«nter dan het menselijk brein, maar als het systeem groot is en de software beslissingen neemt achter een dashboard, zijn er zorgen over mogelijke juridische problemen.",AbstractiveSummEP,TheImpactofAIOnJobsAndSexualDiscrimination,34,14.990000000000006,18.689999999999998,14.572158666666674,41.02500000000003,20.0,63.333333333333336,16.41640786499874,10.0,19.861833333333337,2,0,0,0,0,0,0,0,0
"Volgens de wetten van de EEOC is het illegaal om iemand (sollicitant of werknemer) te discrimineren op basis van ras, kleur, religie, geslacht (inclusief genderidentiteit, seksuele geaardheid en zwangerschap), nationaliteit, leeftijd (40 jaar of ouder), handicap of genetische informatie.",AbstractiveSummEP,TheImpactofAIOnJobsAndSexualDiscrimination,53,23.220000000000002,26.57153846153846,19.02118461538462,-1.9499999999999744,28.933333333333334,82.58974358974359,22.748417658131498,17.0,19.74141282051282,1,0,0,0,1,1,0,0,0
"Het is ook verboden om wraak te nemen op iemand die klaagt over discriminatie, een klacht indient of deelneemt aan een onderzoek of rechtszaak.",AbstractiveSummEP,TheImpactofAIOnJobsAndSexualDiscrimination,26,12.453333333333333,13.7275,11.875660083333337,48.52500000000002,16.266666666666666,49.0,13.954451150103322,6.0,17.32731666666667,1,0,0,1,0,1,0,1,0
"Als de informatie echter onbedoeld wordt meegenomen en beoordeeld door bedrijven, stelt dit vragen over verantwoordelijkheden.",AbstractiveSummEP,TheImpactofAIOnJobsAndSexualDiscrimination,18,16.462500000000002,18.656875,22.406475937500005,5.5325000000000095,21.400000000000002,53.5,16.41640786499874,6.0,18.24635,0,1,0,0,0,1,0,0,1
Algoritmen kunnen leiden tot genderbias.,AbstractiveSummEP,TheImpactofAIOnJobsAndSexualDiscrimination,6,14.68,14.04,19.440697,-1.2799999999999834,10.0,45.0,8.477225575051662,2.0,19.674500000000002,0,1,0,0,0,0,0,0,0
Als we op Google zoeken naar 'CEO' krijgen we overwegend mannelijke afbeeldingen.,AbstractiveSummEP,TheImpactofAIOnJobsAndSexualDiscrimination,15,6.790000000000003,10.8675,14.56275741666667,67.75500000000002,14.8,45.333333333333336,12.486832980505138,4.0,17.390033333333335,0,0,0,0,0,1,0,0,1
"We vertellen onszelf dat Google de wereld aan ons weergeeft, ""een wereld waar discriminatie bestaat"".",AbstractiveSummEP,TheImpactofAIOnJobsAndSexualDiscrimination,19,9.140000000000004,12.131999999999998,14.761886200000003,56.25000000000003,11.333333333333336,48.333333333333336,10.745966692414834,5.0,19.117833333333333,0,0,0,1,0,1,0,0,0
We geloven dat de Google-bots die het web crawlen kleur- en genderblind zijn.,AbstractiveSummEP,TheImpactofAIOnJobsAndSexualDiscrimination,14,5.818461538461541,7.895384615384614,10.41791392307693,76.50153846153849,11.353846153846156,43.769230769230774,10.745966692414834,4.0,16.42745384615385,1,0,0,1,0,0,0,0,0
We vertrouwen erop dat de algoritmen die onze zoekopdrachten beantwoorden objectiever zijn dan mensen.,AbstractiveSummEP,TheImpactofAIOnJobsAndSexualDiscrimination,15,12.62714285714286,15.175714285714285,19.044882285714294,29.467857142857163,19.885714285714286,49.714285714285715,15.24744871391589,5.0,17.865185714285715,1,0,0,1,0,0,0,0,0
Men kan niet beweren dat Googles zoekalgoritme en de daarmee gerelateerde advertentieplatformen inherent gebiased zijn.,AbstractiveSummEP,TheImpactofAIOnJobsAndSexualDiscrimination,16,17.793333333333333,18.726,22.993677600000005,-5.789999999999996,22.0,68.33333333333334,16.41640786499874,8.0,19.117833333333333,1,1,0,0,0,0,0,0,0
"Hoewel ze ontworpen zijn om vooroordelen te verminderen, blijven de meeste aanwervingsalgoritmes standaard naar vooroordelen neigen.",AbstractiveSummEP,TheImpactofAIOnJobsAndSexualDiscrimination,18,15.725000000000005,20.423125,24.611420062500002,10.820000000000032,18.900000000000002,59.75,15.24744871391589,7.0,20.220100000000002,1,0,0,0,0,0,0,0,1
In een recent onderzoek van de Northeastern University en de USC werd aangetoond dat er breed gerichte advertenties op Facebook voor kassamedewerkerposities aan een publiek van 85% vrouwen werden getoond [11].,AbstractiveSummEP,TheImpactofAIOnJobsAndSexualDiscrimination,34,16.674193548387098,20.65870967741936,16.43747487096774,30.73129032258067,17.561290322580646,66.48387096774194,13.954451150103322,11.0,20.454745161290326,0,2,0,0,1,0,0,0,0
